inventory_id,source_path,line,anchor,rule_text,extraction_basis,decision_kind,language,domain,backend_expected,detector_expected,fixture_expected,test_expected,failure_criterion,source_hash
ARS-RULE-00195,ai-ressources/code-conventions/cloudflare.md,10,#configuration,Use JSONC format: `wrangler.jsonc`,list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00196,ai-ressources/code-conventions/cloudflare.md,11,#configuration,Run `wrangler types` to auto-generate `Env` interface — never hand-write,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00197,ai-ressources/code-conventions/cloudflare.md,12,#configuration,Store secrets with `wrangler secret put` — never hardcode,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00207,ai-ressources/code-conventions/cloudflare.md,39,#streaming,Always stream large/unknown payloads via `TransformStream`,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00208,ai-ressources/code-conventions/cloudflare.md,40,#streaming,Never buffer with `await response.text()` or `await request.arrayBuffer()` for unbounded data,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00209,ai-ressources/code-conventions/cloudflare.md,41,#streaming,Use `pipeTo()` with `preventClose: true` for chaining streams,list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00211,ai-ressources/code-conventions/cloudflare.md,45,#async-patterns,Use Queues for single-step async with at-least-once delivery,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00212,ai-ressources/code-conventions/cloudflare.md,46,#async-patterns,Use Workflows for multi-step processes with step persistence,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00215,ai-ressources/code-conventions/cloudflare.md,56,#cache-hierarchy,Never hit D1 or R2 without checking upper layers first.,normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00216,ai-ressources/code-conventions/cloudflare.md,58,#cache-api-caches-default,Use synthetic `Request` objects as cache keys (URL-based).,normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00217,ai-ressources/code-conventions/cloudflare.md,112,#kv-with-cachettl,"Always use `cacheTtl` for read-heavy keys (feature flags, config, translations). Not suitable for data that changes more often than the TTL. See **Invalidation strategies** below for keys that need active invalidation.",normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00219,ai-ressources/code-conventions/cloudflare.md,135,#what-not-to-cache,Mutation responses (`POST`/`PUT`/`DELETE`) — always `Cache-Control: no-store`,list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00221,ai-ressources/code-conventions/cloudflare.md,139,#strategy-1-short-ttl-stale-tolerance-default,"Don't invalidate actively — choose a TTL short enough that stale is acceptable: lists/counters 10–30s, reference data 5–15 min. Use when consistency is not critical.",normative-keyword+colon-normative,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00223,ai-ressources/code-conventions/cloudflare.md,157,#strategy-4-durable-objects-advanced,Use when a single object has very high read traffic and strong consistency is required. Use rarely — DOs have single-geography placement and operational cost.,normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00226,ai-ressources/code-conventions/cloudflare.md,189,#d1-sqlite,Use `db.batch()` for multi-statement operations — never raw `BEGIN TRANSACTION`,list-or-table-row+normative-keyword,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
ARS-RULE-00227,ai-ressources/code-conventions/cloudflare.md,190,#d1-sqlite,"Use `integer('field', { mode: 'timestamp' })` — D1 lacks native date types",list-or-table-row+normative-keyword+colon-normative,executable-candidate,language-agnostic,code,source-family:code_prose,source-family.code_prose.detector,generated/code_prose,pytest:tests/test_conventions_source_family_checks.py::code_prose,"The final implementation must provide a deterministic detector, PASS fixture, FAIL fixture, and focused test proving this exact ARS obligation fails when violated and passes when respected.",sha256:b9672de2dcbf41764a2ffda29e25365b9eab387ae0e24086a326346ade9f81f2
